,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,mutation
129,GOMF_SERINE_HYDROLASE_ACTIVITY,GOMF_SERINE_HYDROLASE_ACTIVITY,73,-0.52006677,-1.891394286,0.000616305,0.052544985,0.049264943,2561,"tags=34%, list=15%, signal=29%",pcsk5a/prcp/mmp13a/si:dkey-16l2.17/st14a/dpp7/ache/corin/prss12/masp1/zgc:92313/ace/rhbdl2/rhbdl1/cpda/rhbdd2/fap/tmprss5/hgfa/rhbdd3/naalad2/prozb/f10/tmprss3a/tfa,c207y
130,HP_THIN_UPPER_LIP_VERMILION,HP_THIN_UPPER_LIP_VERMILION,246,0.332179421,1.512046172,0.000606279,0.052544985,0.049264943,5439,"tags=42%, list=32%, signal=29%",cdk13/mkrn1/shmt2/mecp2/las1l/satb2/pde4d/mapk1/cdk5rap2/prkdc/zbtb18/slc6a1b/sec23a/ctcf/syngap1b/tbc1d24/gatad2b/ube3b/dyrk1aa/arid2/snrpb/bcr/cenpj/med13a/cep135/ptchd1/sim1a/kat6a/cita/ncapd3/setbp1/trmt10a/ankhd1/stil/pbx1b/usp22/pigk/smpd4/arid1ab/iqsec2b/pigv/rpl10/znf292b/mbd5/cnksr2a/dse/spen/huwe1/smad4a/tmem94/stag2b/ptrh2/nipblb/kif11/clcn6/bcl11ba/nfia/smarcd1/ext1b/naa10/smarce1/sox11a/taf13/crebbpa/trrap/pigu/kmt2a/atrx/ankle2/cacna1c/pak1/wars2/smc1al/herc2/ddb1/atn1/crkl/aspm/unc80/tcf20/hcfc1b/adarb1b/clp1/znf711/csnk2a1/cltca/phc1/alg12/fbn2b/rad21b/aff4/wdr19/bptf/ophn1/ppm1da/arid1b/ammecr1/tasp1/hs2st1a/med12/smc3/cdc42/pitx2,c207y
131,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,456,0.294091927,1.43533121,0.000609474,0.052544985,0.049264943,4408,"tags=30%, list=26%, signal=23%",e2f4/spice1/bbs4/chordc1a/dnah9l/trim36/spata7/clip1a/rp1l1a/dync1h1/sik3/mecp2/kif25/fbxw5/rsph4a/foxj1a/fign/cfap58/sdccag8/mid1ip1b/brca2/cdk5rap2/efhc1/rps3/cep97/pax6b/llgl1/stmn2b/nek6/bcas3/bora/tuba7l/hydin/cetn3/cenpe/dnal1/rab11a/cep44/dyrk1aa/cdc14ab/gadd45ab/cenpj/ppp1r35/tbcelb/si:dkey-92j12.5/tuba1a/arl2/plk3/cep135/plk1/nuf2/dnah2/cetn4/mtcl1/tuba8l4/cep57/ccser2a/fer/hnrnpua/neurl1aa/hsp70l/ccdc40/ccnb1/mapre3a/prc1b/spdl1/tpx2/pard6b/numa1/stmn3/htt/kifc1/chmp4c/stil/ppp2r3c/ccdc88aa/spc25/hook1/bicd1a/mark4a/pibf1/nusap1/fsd1/ccdc88c/cep350/xrcc3/rae1/cdk1/stag2b/ttc26/gas2l3/map7d2b/mapre2/axin1/cc2d2a/drc1/dctn2/brsk2b/kif11/rnf19a/znf207a/ttbk2a/chd3/stard9/haus7/ndc80/si:ch211-114n24.6/cetn2/kif3b/tubb5/tppp2/dctn1b/ppp1r12a/prune/pin1/kif18a/ran/cenph/pcnt/traf3ip1/gas8/spire1a/ino80/atrx/camsap3/pak1/aaas/smc1al/kif20a/aspm/map7d3/dlgap5/atxn3/ska3/golga2/fmn2a/ssx2ipa,c207y
9056,GOCC_CYTOSOLIC_RIBOSOME,GOCC_CYTOSOLIC_RIBOSOME,86,-0.690727881,-2.457235586,1e-10,4.675e-07,4.60684210526316e-07,4024,"tags=79%, list=21%, signal=63%",rpl13a/rps11/rpl10a/rpl9/rps25/rps3/rps6/rps4x/rps27a/rpl23a/rpl17/rpsa/rpl38/rps23/rpl13/rps26l/rps5/rps21/rps14/rplp0/rpl7/rps24/rpl24/rps29/rpl12/rpl7a/rpl8/rps15a/rpl39/rpl28/rps27.1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/rps10/rpl19/rps13/rpl27/rps12/rpl10/rpl35a/rps15/rpl35/rpl22/rplp1/rpl23/rpl31/b3galt4/rpl36/rpl11/rps3a/rpl34/rps28/rpl26/rpl37/rpl36a/rpl32/rpl3/rps19/rps27l/rpl29/rps2/hbae3,23d46i
9057,GOMF_STRUCTURAL_MOLECULE_ACTIVITY,GOMF_STRUCTURAL_MOLECULE_ACTIVITY,491,-0.471890479,-2.077317126,1e-10,4.675e-07,4.60684210526316e-07,3944,"tags=41%, list=21%, signal=33%",dcn/mrpl35/col6a1/mrpl41/rpl10a/dag1/sparc/panx2/rpl9/mipa/copa/stx2b/rps25/unm_hu7910/rps3/bfsp2/actb2/rps6/rps4x/col15a1b/rps27a/mfap2/rpl23a/krt18a.1/tubgcp3/cltcl1/tinagl1/rpl17/mpzl1l/rpsa/srpx/nup98/cldn5a/rpl38/rps23/rpl13/fbln5/rps26l/rps5/rps21/acta1a/mrps23/rps14/rplp0/rpl7/rps24/fras1/rpl24/rps29/rpl12/nid2a/rpl7a/rpl8/rps15a/krt96/krt92/rpl39/tpm4a/rpl28/cldn1/krt94/rps27.1/actb1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/lamc3/cd2ap/rps10/rpl19/rps13/rpl27/rps12/rpl10/col12a1b/rpl35a/synm/tuba1b/rps15/rpl35/obscnb/rpl22/desma/rplp1/rpl23/mybpc1/col6a3/col1a2/myh11a/rpl31/abi3bpb/krt8/cyt1/krt222/krt1-19d/rpl36/actn3b/acana/tuft1a/rpl11/rps3a/rpl34/klhl3/si:dkey-57a22.15/col9a1b/lamb2/fgl2a/pcloa/srpx2/fn1a/rps28/col11a2/rpl26/rpl37/mybpha/rpl36a/rpl32/rpl3/cryaa/rps19/copb2/vwf/rps27l/smtnb/efemp2a/pgm5/myl2b/fbn2b/lama4/nid1a/tpma/cryba4/tecta/col5a2a/thbs1b/cryba2b/col9a1a/pcolcea/col11a1a/rpl29/impg2b/mpz/col1a1a/col9a2/prelp/sptan1/crybb1/malb/capn3a/krtt1c19e/mxra5b/postna/hmcn1/matn1/tgfbi/matn4/neb/fbln2/tectb/rps2/gnl1/bves/col9a3/emilin2a/mal2/col8a2/optc/cyt1l/vcanb/zpld1a/col6a4a/adamtsl7/myl13/mylpfa/panx3/myot/prg4a/cldn2/myl1/colq/cryba1a/actn3a/myhb/crybb2/emilin3a/mybpc3/BFSP1/ltbp1/matn3a/mybphb/fgg/myom2a/csrp3/muc5.1,23d46i
9058,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME,142,-0.561632599,-2.154758374,8.35987202052075e-10,2.60549344639563e-06,2.56750736124976e-06,5885,"tags=61%, list=31%, signal=42%",rpl4/mrpl43/uba52/mrps24/rpl5a/mrpl11/mrpl42/rpl22l1/ndufa7/mrpl36/rpl14/rps16/mrpl15/rpl30/rpl6/rpl21/rps18/rpl13a/rps11/mrpl35/mrpl41/rpl10a/rpl9/rps25/rps3/rps6/rps4x/rps27a/rpl23a/rpl17/rpsa/rpl38/rps23/rpl13/rps26l/rps5/rps21/mrps23/rps14/rplp0/rpl7/rps24/rpl24/rps29/rpl12/rpl7a/rpl8/rps15a/rpl39/rpl28/rps27.1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/rps10/rpl19/rps13/rpl27/rps12/rpl10/rpl35a/rps15/rpl35/rpl22/rplp1/rpl23/rpl31/rpl36/rpl11/rps3a/rpl34/rps28/rpl26/rpl37/rpl36a/rpl32/rpl3/rps19/rps27l/rpl29/rps2,23d46i
9059,GOCC_CONTRACTILE_FIBER,GOCC_CONTRACTILE_FIBER,201,-0.511378737,-2.058178565,2.43038410959696e-09,5.68102285618288e-06,5.59819792402688e-06,2701,"tags=32%, list=14%, signal=28%",pak1/casq1b/synm/obscnb/desma/cavin4b/ankrd1a/mybpc1/pdlim5b/myh11a/myl4/myh7/actn3b/jph2/hspb1/tmod4/flnb/pdlim7/zgc:92429/xirp2a/cfl2/pgm5/flncb/myoz1b/myl2b/sync/tpma/aldoab/capn3a/myoz2b/igfn1.3/myhz2/casq2/neb/cav3/ryr1b/fhod3a/myl13/mylpfa/myot/slc2a1a/tnnt2a/myl1/myhz1.2/myhz1.1/smtnl1/ldb3a/myoz3a/actn3a/myhb/mybpc3/pdlim4/abcc9/tnni1b/myhz1.3/tmod1/mybphb/rtn2b/myhc4/myom2a/csrp3/cacna1sb/slc8a1a/tnnc1a/myl7,23d46i
9060,GOCC_RIBOSOMAL_SUBUNIT,GOCC_RIBOSOMAL_SUBUNIT,157,-0.540704975,-2.111012833,3.55284044982054e-09,6.6438116411644e-06,6.54694999100614e-06,5149,"tags=53%, list=27%, signal=39%",mrpl36/rpl14/rps16/mrpl15/rpl30/rack1/mrpl38/rpl6/rpl21/rps18/mrpl53/rpl13a/rps11/mrpl35/mrpl41/rpl10a/rpl9/rps25/rps3/rps6/rps4x/rps27a/rpl23a/rpl17/rpsa/rpl38/rps23/rpl13/rps26l/rps5/rps21/rps14/rplp0/rpl7/rps24/rpl24/rps29/rpl12/rpl7a/rpl8/rps15a/rpl39/rpl28/mrps28/rps27.1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/rps10/rpl19/rps13/rpl27/rps12/rpl10/rpl35a/rps15/rpl35/rpl22/rplp1/rpl23/rpl31/b3galt4/rpl36/rpl11/rps3a/rpl34/mrpl58/rps28/rpl26/rpl37/rpl36a/rpl32/rpl3/rps19/rps27l/rpl29/rps2/hbae3,23d46i
9061,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,111,-0.570547458,-2.109965934,5.23303212197677e-08,7.43151182738458e-05,7.32316611596929e-05,2423,"tags=44%, list=13%, signal=39%",col6a3/col1a2/abi3bpb/acana/tuft1a/col9a1b/lamb2/fgl2a/srpx2/fn1a/col11a2/vwf/efemp2a/fbn2b/lama4/nid1a/tecta/col5a2a/thbs1b/col9a1a/pcolcea/col11a1a/impg2b/col1a1a/col9a2/prelp/mxra5b/postna/hmcn1/matn1/tgfbi/matn4/fbln2/tectb/col9a3/emilin2a/col8a2/optc/vcanb/zpld1a/col6a4a/adamtsl7/prg4a/colq/emilin3a/ltbp1/matn3a/fgg/muc5.1,23d46i
9062,GOCC_RIBOSOME,GOCC_RIBOSOME,185,-0.492609536,-1.953892308,5.56369869429862e-08,7.43151182738458e-05,7.32316611596929e-05,4630,"tags=50%, list=24%, signal=38%",mrpl11/mrpl42/rpl22l1/ndufa7/mrpl36/rpl14/rps16/mrpl15/rpl30/rack1/mrpl38/rpl6/rpl21/rps18/mrpl53/rpl13a/rps11/mrpl35/mrpl41/rpl10a/rpl9/dhx9/rps25/rps3/rps6/rps4x/rps27a/rpl23a/rpl17/rpsa/rpl38/rps23/rpl13/rps26l/rps5/rps21/rps14/rplp0/rpl7/rps24/rpl24/rps29/rpl12/rpl7a/rpl8/rps15a/rpl39/rpl28/mrps28/rps27.1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/rps10/rpl19/rps13/rpl27/larp1/rps12/rpl10/rpl35a/rrbp1b/rps15/rpl35/rpl22/rplp1/rpl23/rpl31/b3galt4/rpl36/rpl11/rps3a/rpl34/mrpl58/rps28/rpl26/rpl37/rpl36a/rpl32/rpl3/rps19/rps27l/sf1/rpl29/rps2/hbae3/eif2ak2,23d46i
9063,GOBP_CYTOPLASMIC_TRANSLATION,GOBP_CYTOPLASMIC_TRANSLATION,138,-0.533079212,-2.042390991,7.39735152551162e-08,8.6456545954417e-05,8.51960761878989e-05,4024,"tags=53%, list=21%, signal=42%",rpl13a/rps11/rpl10a/ybx1/rpl9/dhx9/rps25/rps3/eif4a1b/rps6/rps4x/rps27a/rpl23a/rpl17/rbm4.1/rpsa/cpeb4b/rpl38/rps23/rpl13/rps26l/rps5/rps21/rps14/rplp0/rpl7/rps24/rpl24/rps29/rpl12/rpl7a/rpl8/rps15a/rpl39/rpl28/rps27.1/rpl18/rps9/rps20/rps7/rpl18a/rps8a/rplp2l/rpl15/rps10/rpl19/rps13/rpl27/rps12/rpl10/cpeb4a/rpl35a/rps15/rpl35/rpl22/rplp1/rpl23/rpl31/rpl36/rpl11/rps3a/rpl34/rps28/rpl26/rbm4.2/rpl37/rpl36a/rpl32/rpl3/rps19/rpl29/rps2/eif4h,23d46i
9064,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE,358,-0.409747327,-1.761575078,3.09790376855065e-07,0.000321838,0.000317146,4330,"tags=43%, list=23%, signal=34%",fmodb/pxdn/aspn/col4a4/ptprz1b/bmper/lrrn2/loxl2b/colec12/s100a10b/anxa5b/ccdc80/cd248b/dcn/col6a1/dag1/sparc/tgfbr3/mmp15b/ctsz/myoc/shha/cdon/col15a1b/mfap2/cxcl12a/ctsc/tmeff2a/efna5b/serpine1/tinagl1/mmp2/htra1a/srpx/tnn/fbln5/fgfr2/f13a1b/fras1/nid2a/serpinf1/fgf10a/ndnf/lrrc3b/lgals2b/gpc4/adam19b/lamc3/egfl7/anxa11b/anxa6/otogl/mst1/lrrn3b/col12a1b/ache/adamtsl3/paplna/serpinh1a/wnt7aa/col6a3/col1a2/ntd5/abi3bpb/sfrp1a/frem3/mmp14b/mmp11a/acana/angptl2b/epyc/olfml2ba/tgfb3/ecm2/col9a1b/lamb2/fgl2a/mmp13a/emid1/icn/srpx2/fn1a/col11a2/loxl1/c1qc/fetub/vwf/thbs4b/efemp2a/cd248a/itgb4/prss1/lingo3a/fbn2b/lama4/nid1a/sfrp2/tecta/flrt1b/col5a2a/thbs1b/col9a1a/pcolcea/col11a1a/hapln2/impg2b/sost/fbln7/col1a1a/col9a2/prelp/adamts1/lrig3/ptx3a/mxra5b/si:ch73-237c6.1/si:ch211-212c13.10/snorc/postna/hmcn1/angptl7/matn1/ndp/tgfbi/matn4/fbln2/coch/col9a3/spon2b/emilin2a/col8a2/optc/vcanb/sema3b/col6a4a/crispld2/adamts15b/adamtsl7/plat/adamtsl2/prg4a/ntn4/colq/ambp/hpse2/chad/emilin3a/adamts14/loxa/ltbp1/matn3a/nyx/fgg/muc5.1,23d46i
9065,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT,48,-0.691040996,-2.250888371,1.10632867909592e-06,0.000940379,0.000926669,4531,"tags=81%, list=24%, signal=62%",rpl6/rpl21/rpl13a/rpl10a/rpl9/rpl23a/rpl17/rpl38/rpl13/rplp0/rpl7/rpl24/rpl12/rpl7a/rpl8/rpl39/rpl28/rpl18/rpl18a/rplp2l/rpl15/rpl19/rpl27/rpl10/rpl35a/rpl35/rpl22/rplp1/rpl23/rpl31/rpl36/rpl11/rpl34/rpl26/rpl37/rpl36a/rpl32/rpl3/rpl29,23d46i
9066,GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING,16,-0.859462397,-2.224476437,1.0162517377996e-06,0.000940379,0.000926669,1600,"tags=81%, list=8%, signal=75%",myh7/tpma/myhz2/mylpfa/tnnt2a/myl1/myhz1.2/myhz1.1/myhb/mybpc3/myhz1.3/myhc4/tnnc1a,23d46i
9067,GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT,GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT,64,-0.630662396,-2.162102619,1.43988674870332e-06,0.001035611,0.001020512,4089,"tags=64%, list=21%, signal=51%",myha/adprhl1/prkar1aa/synpo2lb/smad4a/actb2/pdgfrb/acta1a/krt94/actb1/casq1b/obscnb/ankrd1a/si:dkey-172h23.2/myh11a/myh7/tmod4/cfl2/pgm5/flncb/myoz1b/myl2b/tpma/capn3a/myoz2b/myhz2/neb/cav3/pdgfra/fhod3a/tnnt2a/myhz1.2/myhz1.1/ldb3a/mylk3/myhb/myhz1.3/tmod1/myhc4/myom2a/csrp3,23d46i
9068,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,95,-0.562820623,-2.040831221,1.36530332572951e-06,0.001035611,0.001020512,4089,"tags=52%, list=21%, signal=41%",myha/adprhl1/prkar1aa/tbc1d20/phldb2b/dag1/synpo2lb/smad4a/actb2/rfx2/pdgfrb/acta1a/krt94/actb1/pmp22b/casq1b/obscnb/ankrd1a/si:dkey-172h23.2/myh11a/myh7/tmod4/cfl2/abca2/pgm5/itgb4/flncb/myoz1b/myl2b/tpma/fig4a/capn3a/myoz2b/myhz2/neb/cav3/pdgfra/fhod3a/tnnt2a/myhz1.2/myhz1.1/ldb3a/mylk3/myhb/myhz1.3/tmod1/myhc4/myom2a/csrp3,23d46i
9069,GOBP_SARCOMERE_ORGANIZATION,GOBP_SARCOMERE_ORGANIZATION,47,-0.673711289,-2.174544879,1.94960724419023e-06,0.001302059,0.001283076,3025,"tags=55%, list=16%, signal=47%",krt94/actb1/casq1b/obscnb/ankrd1a/si:dkey-172h23.2/myh7/cfl2/flncb/myoz1b/tpma/capn3a/myoz2b/myhz2/cav3/fhod3a/tnnt2a/myhz1.2/myhz1.1/ldb3a/mylk3/myhb/myhz1.3/myhc4/myom2a/csrp3,23d46i
9070,GOMF_ACTIN_BINDING,GOMF_ACTIN_BINDING,347,-0.38954181,-1.672690748,4.5710572165785e-06,0.002849292,0.002807752,3070,"tags=27%, list=16%, signal=23%",tpm4a/nf2a/pfn1/tulp1a/tmsb4x/arpc5lb/fhod1/cnn2/myo1ea/wasb/hook1/anxa6/gbp3/tagln/cyfip1/mrtfaa/mybpc1/pdlim5b/phactr2/myh11a/myl4/eps8l1a/slc6a2/myh7/wipf1b/actn3b/cap2/coro7/klhl3/tmod4/flnb/vil1/icn/sptbn5/gas2a/pdlim7/xirp2a/smtnb/cfl2/rusc1/flncb/myoz1b/pawr/myl2b/slc6a4a/actr3b/plekhh2/tpma/aldoab/vaspb/evla/si:ch211-203d1.3/myo6b/sptan1/myoz2b/myhz2/fmnl3/egfra/neb/triobpb/daam2/trpv4/klhl5/espnlb/fhod3a/myl13/myot/tnnt2a/gbp4/myhz1.2/myhz1.1/cobl/myo19/ldb3a/myoz3a/actn3a/myhb/dub/mybpc3/eps8l2/pdlim4/tnni1b/myhz1.3/tmod1/antxr1b/myhc4/ppp1r18/espn/myom2a/shroom3/gbp2/csrp3/fscn2a/tnnc1a,23d46i
9071,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT,38,-0.697624778,-2.131356349,5.02930272718474e-06,0.002938999,0.00289615,4331,"tags=84%, list=23%, signal=65%",rps18/rps11/rps25/rps3/rps6/rps4x/rps27a/rpsa/rps23/rps26l/rps5/rps21/rps14/rps24/rps29/rps15a/rps27.1/rps9/rps20/rps7/rps8a/rps10/rps13/rps12/rps15/b3galt4/rps3a/rps28/rps19/rps27l/rps2/hbae3,23d46i
9072,HP_PURSED_LIPS,HP_PURSED_LIPS,12,-0.880358984,-2.107226428,6.30136818749833e-06,0.003465753,0.003415225,1212,"tags=58%, list=6%, signal=55%",myhz2/mylpfa/myhz1.2/myhz1.1/myhb/myhz1.3/myhc4,23d46i
9073,GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX,270,-0.40546731,-1.695395741,1.00427165352024e-05,0.005216633,0.005140579,4330,"tags=44%, list=23%, signal=34%",fmodb/pxdn/aspn/col4a4/ptprz1b/loxl2b/s100a10b/anxa5b/ccdc80/dcn/col6a1/dag1/sparc/ctsz/myoc/shha/cdon/col15a1b/mfap2/cxcl12a/ctsc/tmeff2a/efna5b/serpine1/tinagl1/mmp2/htra1a/srpx/tnn/fbln5/fgfr2/f13a1b/fras1/nid2a/serpinf1/fgf10a/lgals2b/gpc4/adam19b/lamc3/egfl7/anxa11b/anxa6/mst1/col12a1b/ache/serpinh1a/col6a3/col1a2/ntd5/abi3bpb/sfrp1a/frem3/acana/angptl2b/tgfb3/ecm2/col9a1b/lamb2/fgl2a/icn/srpx2/fn1a/col11a2/loxl1/c1qc/fetub/vwf/thbs4b/efemp2a/itgb4/prss1/fbn2b/lama4/nid1a/sfrp2/tecta/col5a2a/thbs1b/col9a1a/pcolcea/col11a1a/impg2b/sost/col1a1a/col9a2/prelp/adamts1/mxra5b/si:ch73-237c6.1/si:ch211-212c13.10/snorc/postna/hmcn1/angptl7/matn1/ndp/tgfbi/matn4/fbln2/coch/col9a3/emilin2a/col8a2/vcanb/sema3b/col6a4a/adamts15b/adamtsl7/plat/prg4a/ntn4/colq/ambp/emilin3a/ltbp1/matn3a/fgg,23d46i
9074,HP_PERSISTENCE_OF_HEMOGLOBIN_F,HP_PERSISTENCE_OF_HEMOGLOBIN_F,26,-0.745441827,-2.107611642,1.0885786036883e-05,0.005356953,0.005278852,3216,"tags=73%, list=17%, signal=61%",rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/hbbe2/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19,23d46i
9075,HP_ULNAR_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND,HP_ULNAR_DEVIATION_OF_THE_HAND_OR_OF_FINGERS_OF_THE_HAND,50,-0.630926651,-2.072615131,1.19739336147093e-05,0.005597814,0.005516202,2432,"tags=38%, list=13%, signal=33%",wnt7aa/mybpc1/mymk/mapk1/col9a1b/fbn2b/gdf5/col9a1a/col9a2/rab3gap1/myhz2/col9a3/myhz1.2/myhz1.1/myhb/tbx22/adgrg6/myhz1.3/myhc4,23d46i
9076,GOBP_MUSCLE_CELL_DEVELOPMENT,GOBP_MUSCLE_CELL_DEVELOPMENT,153,-0.476402882,-1.846530871,1.28754666579329e-05,0.005732648,0.005649071,3188,"tags=34%, list=17%, signal=29%",acta1a/ramp2/bin3/krt94/actb1/rgs4/chrnb1/casq1b/bmpr1aa/obscnb/ankrd1a/pdlim5b/si:dkey-172h23.2/myh11a/hdac9b/myh7/actn3b/tmod4/cfl2/efemp2a/pgm5/flncb/myoz1b/myl2b/tpma/nkx2.7/myof/capn3a/myoz2b/lmna/myhz2/neb/tmem182a/cav3/ryr1b/bves/pdgfra/fhod3a/tnnt2a/myhz1.2/myhz1.1/ldb3a/actn3a/mylk3/myhb/loxa/myhz1.3/tmod1/myhc4/myom2a/csrp3/slc8a1a,23d46i
9077,HP_RETICULOCYTOPENIA,HP_RETICULOCYTOPENIA,29,-0.728754208,-2.119747982,1.85897452325086e-05,0.007900642,0.007785456,3216,"tags=69%, list=17%, signal=58%",rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19/fanca/fancd2,23d46i
9078,HP_MYOPATHY,HP_MYOPATHY,282,-0.392815351,-1.651715346,2.01888222187509e-05,0.008207195,0.008087541,2710,"tags=22%, list=14%, signal=19%",chrnb1/casq1b/col12a1b/tdgf1/desma/mgme1/ankrd1a/mybpc1/col6a3/mymk/mt-atp6/pparg/myh7/cap2/xdh/col9a1b/lamb2/ncf1/cfl2/sgca/mt-co2/flncb/lama4/fgf8a/tpma/aldoab/fgfr1b/col9a1a/fhl1a/col9a2/slc25a4/capn3a/lmna/myhz2/neb/cav3/ryr1b/col9a3/scn4ab/eif4h/luzp1/wfs1b/hand2/ptch1/myot/tnnt2a/ak9/colq/myhz1.2/myhz1.1/ldb3a/myhb/mybpc3/abcc9/adgrg6/myhz1.3/myhc4/cdh23/csrp3/cacna1sb/fkrp/tnnc1a,23d46i
9079,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT,50,-0.617182566,-2.027465353,2.80601880127597e-05,0.0108116,0.010653975,1212,"tags=42%, list=6%, signal=39%",chrnb1/casq1b/synm/myh7/actn3b/myhz2/cav3/stac/scn4ab/itpr1b/vps54/myhz1.2/myhz1.1/atp2a1/actn3a/myhb/dub/tnni1b/myhz1.3/myhc4/tnnc1a,23d46i
9080,GOBP_MUSCLE_SYSTEM_PROCESS,GOBP_MUSCLE_SYSTEM_PROCESS,325,-0.378577695,-1.614010403,2.89080219754354e-05,0.0108116,0.010653975,2809,"tags=26%, list=15%, signal=22%",gpd1l/anxa6/camta2/chrnb1/mkks/casq1b/synm/gamt/desma/ppp1r13l/mybpc1/pdlim5b/si:dkey-172h23.2/myh11a/myl4/mymk/pparg/myh7/actn3b/tmod4/tmem38a/htr2b/mybpha/calcrlb/pik3cg/prkag3b/plce1/smtnb/sgca/gatm/myoz1b/myl2b/kcnh2a/tpma/aldoab/myof/dsc2l/myoz2b/sstr2a/lmna/myhz2/casq2/dapk3/cav3/ryr1b/stac/ptgs2b/cacna2d1a/trpv4/atp1a1a.4/chrng/htr2ab/scn4ab/hand2/myl13/mylpfa/myot/mstnb/tnnt2a/atp1a2a/drd2a/myl1/ormdl3/p2rx4a/myhz1.2/myhz1.1/atp2a1/actn3a/myhb/dub/mybpc3/ptger3/tnni1b/myhz1.3/nmu/tmod1/mybphb/myhc4/gja5a/myom2a/csrp3/cacna1sb/slc8a1a/tnnc1a,23d46i
9081,HP_ABNORMAL_HEMOGLOBIN,HP_ABNORMAL_HEMOGLOBIN,37,-0.683535867,-2.080860073,3.0372264245433e-05,0.010922333,0.010763094,3216,"tags=57%, list=17%, signal=47%",rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/hbbe2/rpl35a/rpl35/klf11b/rpl31/rpl11/rps28/rpl26/rps19/hbae3,23d46i
9082,GOCC_LARGE_RIBOSOMAL_SUBUNIT,GOCC_LARGE_RIBOSOMAL_SUBUNIT,98,-0.51705245,-1.879872357,3.41225191238863e-05,0.011816502,0.011644227,6314,"tags=59%, list=33%, signal=40%",rpl7l1/mrpl14/mrpl34/nsun3/rpl4/mrpl43/uba52/rpl5a/mrpl11/mrpl42/mrpl36/rpl14/mrpl15/rpl30/mrpl38/rpl6/rpl21/mrpl53/rpl13a/mrpl35/mrpl41/rpl10a/rpl9/rpl23a/rpl17/rpl38/rpl13/rplp0/rpl7/rpl24/rpl12/rpl7a/rpl8/rpl39/rpl28/rpl18/rpl18a/rplp2l/rpl15/rpl19/rpl27/rpl10/rpl35a/rpl35/rpl22/rplp1/rpl23/rpl31/rpl36/rpl11/rpl34/mrpl58/rpl26/rpl37/rpl36a/rpl32/rpl3/rpl29,23d46i
